year,month,category,tags,name2,date,img,desc,event
2011,October,OpEd_Opinion,20, Mitt Romney,10/1/11,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Mitt_Romney_official_US_Senate_portrait.jpg/197px-Mitt_Romney_official_US_Senate_portrait.jpg,United States Senator from Utah,
2011,October,World,65, Muammar El Qaddafi,10/1/11,https://ichef.bbci.co.uk/news/1024/media/images/51297000/jpg/_51297797_51297796.jpg,"Libyan revolutionary, politician and political theorist",Steve Jobs dies; Gaddafi is captured and killed by revolutionaries
2011,November,Arts_Culture,8,Adele  ,11/1/11,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Adele_2016.jpg/188px-Adele_2016.jpg,British singer-songwriter,
2011,November,Business_Tech,6, Michael C Woodford,11/1/11,https://www.acfe.com/uploadedImages/ACFE_Website/Content/Olympus-Microsite/images/woodford-close.jpg,"British businessman, formerly president and CEO of Olymnpus Corporation",
2011,November,OpEd_Opinion,28, Herman Cain,11/1/11,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Herman_Cain_by_Gage_Skidmore_4.jpg/205px-Herman_Cain_by_Gage_Skidmore_4.jpg,"American writer, businessman and activist",
2011,November,World,29, Bashar Al Assad,11/1/11,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bashar_al-Assad_%282018-05-17%29_03.jpg/171px-Bashar_al-Assad_%282018-05-17%29_03.jpg,President of Syria,
2011,December,Arts_Culture,7, Steven Spielberg,12/1/11,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Steven_Spielberg_by_Gage_Skidmore.jpg/186px-Steven_Spielberg_by_Gage_Skidmore.jpg,"American film director, screenwriter, producer, video game designer, and studio entrepreneur",
2011,December,Business_Tech,6, Jed S Rakoff,12/1/11,https://www.amacad.org/sites/default/files/images/headshots/headshot_10464.jpg,Senior United States District Judge,
2011,December,OpEd_Opinion,52, Newt Gingrich,12/1/11,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/NewtGingrich.jpg/167px-NewtGingrich.jpg,"Professor, Speaker of the United States House of Representatives",
2011,December,World,35, Vladimir V Putin,12/1/11,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Putin_on_Day_of_People%E2%80%99s_Unity_in_Kremlin_2019_%288%29_%28cropped%29.jpg/192px-Putin_on_Day_of_People%E2%80%99s_Unity_in_Kremlin_2019_%288%29_%28cropped%29.jpg,2nd and 4th President of Russia,
2012,January,Arts_Culture,16, George Clooney,1/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/George_Clooney_2016.jpg/194px-George_Clooney_2016.jpg,"American actor, filmmaker, and activist",
2012,January,Business_Tech,9, Angela Merkel,1/1/12,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxASEhUPEBAPDxAVFRUVEA8QEA8PFRAQFRUWFhUVFRYYHSggGBolGxUVITEhJSkrLi4uFx8zODMtNygtLisBCgoKDg0OGhAQGi0dHR0tLS0tLS0tKy0rKy0tLS0tKy0tKy0rLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLTc3K//AABEIARMAtwMBIgACEQEDEQH/xAAcAAABBQEBAQAAAAAAAAAAAAAEAAECBQYDBwj/xAA8EAABAwIDBAcGBAYCAwAAAAABAAIDBBEFEiExQVFhBhMicYGRoQcyQlKxwWKi0fAUM0NyguEj8RU0kv/EABkBAAMBAQEAAAAAAAAAAAAAAAABAgMEBf/EACQRAQEAAgICAQQDAQAAAAAAAAABAhEDIRIxBBMiQXFCUWEy/9oADAMBAAIRAxEAPwDBxtRcLVwiajIWq2VF07FaU7EHTMVrTsVRnRtIxXVIxVlKFb0qaFjC1H0wQUJRtOVLSLKELuuEJXa6VaRErm5dCuUiRUNOVV1KsplX1AVRFVFQ1BPYrOZqEcxNNV0kar6uJXT2ICrYmlmKxirZGq6rmqqlCmtJQEgQ7wi5Ah3hSsM4J1JwSSMfE1HQNQ0TUfTtVRFH0rFZwhBUzFYxBXGdFwK0piqyAKzpkEsoijqcoCEI+nCS4soSu6HiNkJW43DFo5wuotk9tIsiucgWcm6XNv2WEjibD7oc9MeMNxycLrP6uH9r+nkv5UFMEND0hgftJjJ+cW9diKLw4XBBHEEFaY5S+meWNnsBK1DOYj5GodzVbMC9ir6xiuHtVdWNTSy9e1VMzVd17VUzNU1WKtlCHeEZK1CvCloHcElJ4SQazhCsaZqDharKlaqiasKZiPjah6dqNjaqZV2garKnCCharCnCBB0IRL6pkTcz3Bo9T3KrxDEmQMzvOvwtG0n9FiqrEJKl+Zxs0b9wHADeVhycvj+3Rx8dy7aPEOkckziyHsM+a+vmq0sIG3OeJP3TUsVgHEWHwt0JdzP7sENXVvwN2j4RtF95P/WxcWWVyvbrxxk9ITyne63IaW8VVS4kwHKO1zBv6hcqwuO06flJ5cfoq6R9rBu3e0Wv4nYBy5p4w6tRiJ3Egbtth5laLo7iZuO0NdNuhWBOIi5DW5zvte3nvVzhOIWF+r3HsngBckkclfjrtPt6uSCFxcFlcLxe9r5rDZruK09NOHtuDs232rqw5Jeq5c+Oz0hIFW1gVpIFW1i2c9ZuvCqZmq5rwqqUJU8VbMEJIEfMEHIFLSBHhJdHhJJS2garSlagKcK1pWqozyWNO1GMauMDUUwKmbtCF1qq1kDDI86DYBtcdwCgwgC50A1J5LC43ixqJdPcGjBy3uKz5M/GNeLDyrvWVr6iTPJ/iwbAOCsaGC/IDbu13NbwVbhkdv7jx3DcrKapDbtbu0vwJ++/wC8/K7r0MY71U5cerZ72wnc0cP8AXFPFSRMb8x2ucdrnc+P+kLTODRc7TqeW39fVRxIucxrAbdZrbeIhoT47L8LqPzpelDiEplkIZo0Alz7/AAjnw5oCdvwt0BBtcauvsvwutG+jAAjb3yO3ut7re6+7xUYsIJOa237/AOvur85BMLWZp6bL2gO156Cy2OCU7XR5yNWgZxvsLk94UIcI26cben6K/wALoMtrc7928fVF5Nj6elAKF0ILASWOvlI1yuALm+gI8eSVDiDmODxfKdcw0377bQtNBTh7HMtYtuRyI1Hje6oajDixxDRpc2taxBtoe/0Ke9o1pr8Oqmzt0tmtcAfEOSCrFQYRUujeHMu4XN2e67TaW8HA7W/qtXiLA+MTs1B9+wsL8bbr/W66uDk/jXLz8X8oyNeqyRWVeq166K5sQMwQcgR8wQcgU1cCPCdO8JJKXdOFbUjVWUwVvShXGeSxhCKYEPCiWpoVPSyt6uDKDZzzl/x3rD00t3W/eUanz2K79olTldGODHHxJt9ljaOo7VzzBK5eXvJ28PWDZQ1OWx+K17fLubfn/tdQ7Ruuu3vdx+vmqFlVe/M28LWCIlxK4LWix2XtsC5so6YtI5M7wy/Yv2jx4o6Sra4ukNraNaBujboAO8+iz0c4aDY62tfhf9+q60cheQBqAbm3Ee6FNmoqd1paFl9o1Juf0V5S0wIv681XxUTmMA+JxA8/9ArR01LazBsGrv35rLW639AX04bpytqiIQGm3PTxUcbYWtzcCpWu3MOFwjWqLNoxsyS5rdk3DhxBVdK3JMb9obDfY5u8eh9FaSm8ebeFnsTqO0db2ykcbGwNvG/ieS0jDJ1xfDerlbIz3X214SDY7xuAeKvsCeHMcw6B4N27LP2H118UCJRNTWOrmgEHu/f0T4fNldcbCb9zwO0D36+avertnrc0z2JtsSN4JBVW8K7x8DrX/wBxPnqqZwXpb3NvN9XQKYIOQKwmCClCmrgKQJKUoTJKX9MFa0yraYKzp1cZ5LGFEtQsKLYE0MH7TIznjO4ssPBxv9QsTGCDw18uK9G9osBLYX22Fw8dCPoVgKiOwvtJ3cSubP8A6rt4u8YOp43WBGvAAgm5Wo6PdFJJxme4QjaNCS7wvouHs/wwvPWSDQbAeOxehNZlItoNNm5c2d1XXhjubZk9BnA2MwDeNtTzWlwPonTw5S12cjXUjV3GyhUdJqNjjFmMzr2LY2mQ5uFhax8fBTo5YH3dHnZY9prwQ5h/ENo79Ql43W6cs30vpKFrntNh2dgHgimta1cMJNxqb873XDFzr72XXanuSbV3bp0xKlEjC24FwuVHSBrAwnNYWWfraqOJw6yV2uwNDnOd/a0G/pZE4d0ipZT1cUhEg2xyNLXHz2qNX3o9662tJqQBjht00Xm+N1BY4h24Ef47f33L0xrjxuCsB7RqLKWygWBuDyVSTpnlUcJxWzM+YHLmud2gJv5hWNBVgHb2T2mngdtvQ+S83grwxjmXIc6+l+RH3+i0HR6ucQyN2tr2PAWt908sdIlaHGn3cTxA+llVOVhiG0queV6GM1jI8y3eVoeVByBFyFDPRVgpQkpShJSpf0wVlAq+nCsYAtIyyHwouNCQo2JCQPSbDzPTPaBd7e20cS3d4i681jpblnifIr2SELD4nh4bXMYBZrn3A3Wdc/W65+efl1fGy/iuui8IYzLsOnJXeI0RkblBLAQQXNO48CqGml6uXLzWwgcC2xXHfb0Z6Z2k6LwRs6rKcp1drfUixGrSCCNyvKXCog1u0ZbkE5cxvptAG4AW2abEcyHw9U05yjU+Kvyuuy8Zvc9mwwZScug1NlCriDpG5tWg6hdaEX1CapIGpulro/yAqMIiLXDXtG5f2Q64uNTbXQkeKpKromx4ADi2QOzNlBGcaADXhoNOS2cVnAHjvUXwD96fRPyy0nxm967VVC17QGvsSPjDTrz00Vf0wgbJBuOumwrROa22UaDloqXGDmBbtHklCvbxHFqLI9oPOx5A6fVXPRtpL2cTp4b/AKLp0ygAnYzcIw6+7tEn7K26H4fZnXm+wht9O8/RaSeVkY53xlHV6rZFZV6r3Bd1ebAkoXByLkah3hS0BSpJ5klKmhp1YQICnVhCtIzo6FGRIOFGxISNhVfjlAC+Kp+RwD+TSbA+BPqrCFFmMOaWnUEEHxU54+U0vjy8ctsbiUBY/N+LnyWkw2e9ln8UxyBt4Kg9XM05bEG0m5rmlE0E5aRzXm5TT2MbL6bOOTRVtc9/8212t+Eb+aemmDrXRplaezuVzs/TOUHSJ7XHNE5jfhvlIPkdPFdXY3I5/ZiLmngQPTaVdyYfG4e6CuYpGtGgsjVLcPQPLQCdh3fKeCsHSAquMoAshWVRvl15HiEvLQ1tYVMgAKo6xhdlbszHU8kQ+VxQOJ4rDDlzuGe3ZYNXOudAAidlemMx+mdJVOgaLnsMb+EAAk+vota2mEUbY27GgDv5qGC4cQ51VKP+aUkkfIDu70VWLt4cPGbeZ8jl8rqM5iCCRmIIILWsIhIEJKEY9CSqVwDMknmSUqaGnR8Kr4EdCVpGdWEKMiQMJRsSCHwI+FV0BVhCUHGN9p2AmSH+KjHbj1eB8vHwRGHuDmtduIaf35rYywte0scLtcCHA7wdqybsO/hXCK5MZBEbjw4HmNFyfIw/Lv8Ai8nfjV22ku24NlU4hR4gP5b4su4DM13idfsrKklcBtvqFaQ6hc+Ls3pj6eirr3dLlPPrXeuZSkwqqP8AXcSd7WkepK2YpgdFNtOBsWi/rf4zeHdH3Ah0tRO+3wZyGg87bVfOiYBm04Ls5tggZZLaHjdRl0z3sJU6KpgoGyTuqHgOyAMjuL5SPeI8SVYvfndYbtqKbEGiw/ZW3Bju7cnys9TxjkQq6tVk9VlcV2POrN4gdUECi8QOqCBRTiTkLKiSh5VK4BlSTzJJKXkLkZC5VkT0bA9VEZLWAo6IqugKPhKaVhAUfCVXQlHQlBwcwrD9JukkctSKCKzjGC98g1tILDIPAm679OuljaWMwxOvUvHZA/pNPxnnwC8z6FsJqy4kk9W6995Lm3JWXLftro4cfulei0mOBos/Q7D38VpMKxFrgLEEHYsfX0nxAX48wuEOeOzonG3yrhejt6i2YcUnTDisNTY3NbtNJ7lN+LTEaNI5kqvM9Rpq/EGNGpWb/wDKGQnLqCbN5hAyh7/fJKsKClDRmI1+gUW7HpQdMsamoHUk0ZuHOkErDskFmGx+xWywvE46mJs8Ru1w2b2neDzWD9rUWanhO0tlP5mn7gKi6DdIH0xIOsZIzs+44Fd3Dft04PkYbu3r0hVXXFGQVTJGh8bg5pFwQgK4rdxVm8RKBDkXiJVeXJVWLvmXGQqOdc3vUrcZUlGRyZIx0MisKdyzD8Yjbsu88tnmhpekMuxgazntKez8LXocMgAuSAOJNlxqOk9LFoZM54RjN67F5nPWyv8Afke7vJt5LinsTi/tu6v2hEaQwgcHSG/oP1VFW9L62XTr3MHyx2YPTVUCTUtrmEjpLK5xLnOc5x2ucSSfEq76EutVNHzNcPofsqJFYVU9VNHJ8rhfu2H0KjKbxrTG6sevvj7PcgjDlJ4H0KsKd4PMEX813ko9Lgacf1XBXdpXMblF/LS6kDm3aIuOEjS2nFTMYvYC3opOOMcYJRezRSjjso7bpkyntBZmpXcb3HKy82oTbyXpPT+QNpyO4eJ0Xmkei6/j+nLz+xwr3sHZe5vDK4ix8EXT9KqoaGQuHB9nfXVUzjdcwt9sLjK0Z6Rl3vsHe3T0XVmIxu3kHmFmbpw5PZeEarrQdQbrk+RZ+Ooc3YSEVHiG5wvzGhQnwHvkSQ2bN7pvy3+SSQ0pAnCZOk0SCdRThMHTtTJ2lMHsknSsgPWeh8/XQMffUNyu/uboVr8PGlrb/Vebey2u1kgPEPb3HR3qB5r1SkaALlcOeOsrHbjlvGVxlp27beSGMIvY3Vq5g2rjLG3x4qfFUqvqY7DTRDsAA4KxmAIO0rO4xP1Qvq4nRjARd7jsa2+0qddq/DGe0erHYhB1JzEfhGg9T6LElGYzWummdK5paSbFpv2baW1QYXdx4+OOnDnl5ZbNZQK6KD9qtBJk6ZAOmukooCYedyS53ToCCkoBSCQOE4TBIphK6iYgeSZxXRrr6oB2ttopJkkwtOjuJGnnbKHZQLh2mYObtykXG0ga7tq9twDGoqmPPGbObYSRHawkX14g7ivn4jQr03D+hteyISUb2SMfGCxzZTE/K+ztSLX0012LHkxn6aYZ5T129KzaLi5ywDcFxlsLm9VVOkMjCLVg7LA2TNYl28lnkuVR0dxqdjWvhk0zAiWojtYkWJsdTpvJWPh/racv+NnjOKsgjLndp1uxE0jPI7cGheO4nW1VbI5zbnQ3AuGQM4d/FeiYb0BqywNqHxMbpmbG4kkAki7rbRe2m7RLpbg8VDQS9WGtLgGDKNS6QhpN+4k+Cqax9e025Ze+o8f7ySd5O880ycpl1OdF7TuNvJRDeZPeuig525IzqJKdMgjFMkmukCKSYpICKcKIThBphSUApBBEVFhseR+qkVFwug3dJc43bjtC6KiOF7v7JcS62hYwntQudEe5urPyub5LwcL0X2M4lkqJaYnSRge0fjjNj5td+VZcs+3a8L29taUxK4tcnzLn210k9wXk3tpxLSCmB2udK+x3NGVoPeXO/wDleozPXgPtIxDrq+Wxu2PLE3W/uC7vzud5K+PvL9Fn1GYKYJJLqYE4rm3j+7JP1Ntw2qSQMUxKSZIEVFOVFAJJJJAQCkoApwg0wpArmpAoJNJMkEAx4j/sLqCoKLDY28kzdwrPoziH8PVwT3sGyNzf2O7L/wAriqq6RRe5oR9TRSaKZcs10HxT+IooZSbuyBrz+NnYd6tKvy9cHrp0g8br2wwyTO92NjnnuaCbei+bJ5nPcXuN3OJc48XONyfMr1v2u4vkp20zT2pna6/0oyHO/NkHiV5AujhnW2PJe9HUXut37k91zbqb+Xct0JtCRKSZBGTJXTJAlFPdMgEkmSQHMFSCiE4QaacKIToCYTgqAT3QSd1B4T3SQDxvv371O6HJsb+fcuwcg3qnsbxLsTUxPuuEjP7XixA8W3/yXpD5F4P7PcQ6mui3NkvE7/LVv5mt817FjleIYJZjsZG53eQ0kBcfLNZ/tvhfteM9N8aNVVySD+Wz/jiH4GE3d4uue4hUKiOZuePEpnO812SammF7M83Nt2/9FIKLRZPdAPdNdNdMgiukmuldAJMkkgEkmSQbk0qQXJpXQFATCdRCdASCcFRCdAOCnuopXQDlQjdY23HZ3qa5vagCY5XNIe3RzSHNPBzTcHzC9L9oWOtfQxNYf/ZyO0P9NoDz65B4ry6J9xrtG1EVFa94jY43bE3JGODS4u+4HgFGWG7L/SpdSxyLlFvHy7lAm55D1K6K0nJTEprpXQD3TJrpXQCSTJXQCKZJMgJFMmJSQA7F1CSSAknSSQDhJJJAOkUkkAkkkkBzHvKUhSSQEmhOkkgEUimSQCSSSQDJJJIBikkkgONSbBJJJI3/2Q==",Chancellor of Germany,
2012,January,OpEd_Opinion,88, Mitt Romney,1/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Mitt_Romney_official_US_Senate_portrait.jpg/197px-Mitt_Romney_official_US_Senate_portrait.jpg,United States Senator from Utah,
2012,January,World,25, Bashar Al Assad,1/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bashar_al-Assad_%282018-05-17%29_03.jpg/171px-Bashar_al-Assad_%282018-05-17%29_03.jpg,President of Syria,
2012,February,Arts_Culture,17, Whitney Houston,2/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Whitney_Houston_Welcome_Home_Heroes_1_cropped.jpg/250px-Whitney_Houston_Welcome_Home_Heroes_1_cropped.jpg,"American singer, actress, model, and record producer",
2012,February,Business_Tech,7, Mark E Zuckerberg,2/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Mark_Zuckerberg_F8_2018_Keynote_%28cropped_2%29.jpg/184px-Mark_Zuckerberg_F8_2018_Keynote_%28cropped_2%29.jpg,American internet entrepreneur,
2012,February,OpEd_Opinion,34, Mitt Romney,2/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Mitt_Romney_official_US_Senate_portrait.jpg/197px-Mitt_Romney_official_US_Senate_portrait.jpg,United States Senator from Utah,
2012,February,World,43, Bashar Al Assad,2/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bashar_al-Assad_%282018-05-17%29_03.jpg/171px-Bashar_al-Assad_%282018-05-17%29_03.jpg,President of Syria,
2012,March,Arts_Culture,5, Paul Taylor,3/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Paul_Taylor.jpg/182px-Paul_Taylor.jpg,"American choreographer, born 1930",
2012,March,Business_Tech,9, Ben S Bernanke,3/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Ben_Bernanke_official_portrait.jpg/200px-Ben_Bernanke_official_portrait.jpg,American economist,
2012,March,OpEd_Opinion,27, Mitt Romney,3/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Mitt_Romney_official_US_Senate_portrait.jpg/197px-Mitt_Romney_official_US_Senate_portrait.jpg,United States Senator from Utah,
2012,March,World,30, Bashar Al Assad,3/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bashar_al-Assad_%282018-05-17%29_03.jpg/171px-Bashar_al-Assad_%282018-05-17%29_03.jpg,President of Syria,
2012,April,Arts_Culture,5, William Shakespeare,4/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Shakespeare.jpg/195px-Shakespeare.jpg,English playwright and poet,
2012,April,Business_Tech,6, Christine Lagarde,4/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Lagarde%2C_Christine_%28official_portrait_2011%29.jpg/195px-Lagarde%2C_Christine_%28official_portrait_2011%29.jpg,President of the European Central Bank,
2012,April,OpEd_Opinion,33, Mitt Romney,4/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Mitt_Romney_official_US_Senate_portrait.jpg/197px-Mitt_Romney_official_US_Senate_portrait.jpg,United States Senator from Utah,
2012,April,World,24,Bo Xilai ,4/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/VOA-Bo_Xilai.jpg/222px-VOA-Bo_Xilai.jpg,former Politburo member of the Communist Party of China,
2012,May,Arts_Culture,6, Donna Summer,5/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Nobel_Peace_Price_Concert_2009_Donna_Summer3.jpg/174px-Nobel_Peace_Price_Concert_2009_Donna_Summer3.jpg,American recording artist; singer and songwriter,
2012,May,Business_Tech,16, Mark E Zuckerberg,5/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Mark_Zuckerberg_F8_2018_Keynote_%28cropped_2%29.jpg/184px-Mark_Zuckerberg_F8_2018_Keynote_%28cropped_2%29.jpg,American internet entrepreneur,
2012,May,OpEd_Opinion,52, Mitt Romney,5/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Mitt_Romney_official_US_Senate_portrait.jpg/197px-Mitt_Romney_official_US_Senate_portrait.jpg,United States Senator from Utah,
2012,May,World,25, Francois Hollande,5/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Fran%C3%A7ois_Hollande_-_2017_%2827869823159%29_%28cropped%29.jpg/193px-Fran%C3%A7ois_Hollande_-_2017_%2827869823159%29_%28cropped%29.jpg,French official and statesman,Facebook IPOs
2012,June,Arts_Culture,7, Charlie Sheen,6/1/12,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Charlie_Sheen_March_2009.JPG/166px-Charlie_Sheen_March_2009.JPG,American film and television actor,
